company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_year,raised_amount_usd
/company/namely,Namely,enterprise,USA,NY,New York,New York,/person/gary-and-aj-vaynerchuk,Gary and AJ Vaynerchuk,,,,unknown,,series-a,2013-06-11,2013,3500000
/company/bigthink,Big Think,web,USA,NY,New York,New York,/person/gary-david-goldber,Gary David Goldber,,,,unknown,,angel,2007-06-01,2007,
/company/birchbox,Birchbox,ecommerce,USA,NY,New York,New York,/person/gary-vaynerchuk,Gary Vaynerchuk,,,,unknown,,angel,2010-10-27,2010,1400000
/company/adapt-ly,Adaptly,advertising,USA,NY,New York,New York,/person/gary-vaynerchuk,Gary Vaynerchuk,,,,unknown,,series-a,2011-04-18,2011,2000000
/company/rebelmouse,RebelMouse,social,USA,NY,New York,New York,/person/gary-vaynerchuk,Gary Vaynerchuk,,,,unknown,,series-a,2012-10-26,2012,2500000
/company/carnival,Carnival,mobile,USA,NY,New York,New York,/person/gary-vaynerchuk,Gary Vaynerchuk,,,,unknown,,series-a,2013-08-27,2013,2400000
/company/house-party,House Party,advertising,USA,NY,Irvington,Irvington,/person/gene-derose,Gene DeRose,,,,unknown,,series-a,2006-01-01,2006,1250000
/company/gochime,GoChime,advertising,USA,NY,New York,New York,/person/geoff-entress,Geoff Entress,,,,unknown,,angel,2011-12-20,2011,1048500
/company/lifestander,Lifestander,web,USA,NY,New York,NY,/person/geoff-grandberg,Geoff Grandberg,,,,unknown,,angel,2010-10-02,2010,31000
/company/tapad,Tapad,advertising,USA,NY,New York,New York,/person/geoff-judge,Geoff Judge,,,,unknown,,series-a,2011-03-03,2011,1800000
/company/precision-health-media,Precision Health Media,advertising,USA,NY,New York,New York,/person/geoff-judge,Geoff Judge,,,,unknown,,venture,2012-03-01,2012,1000000
/company/liveintent,LiveIntent,advertising,USA,NY,New York,New York,/person/geoff-vuleta,Geoff Vuleta,,,,unknown,,series-a,2009-12-31,2009,4600000
/company/shelby-tv,Shelby.tv,games_video,USA,NY,New York,New York,/person/george-kliavkoff,George Kliavkoff,,,,unknown,,angel,2011-01-02,2011,225000
/company/shelby-tv,Shelby.tv,games_video,USA,NY,New York,New York,/person/george-kliavkoff,George Kliavkoff,,,,unknown,,series-a,2011-07-14,2011,1500000
/company/lua-technologies,Lua Technologies,mobile,USA,NY,New York,New York,/person/george-kliavkoff,George Kliavkoff,,,,unknown,,series-a,2012-08-01,2012,2500000
/company/speakaboos,Speakaboos,education,USA,NY,New York,New York,/person/gerald-hughes,Gerald Hughes,,,,unknown,,series-a,2013-08-27,2013,6200000
/company/challengepost,ChallengePost,web,USA,NY,New York,New York,/person/gerry-campbell,Gerry Campbell,,,,unknown,,angel,2009-06-29,2009,500000
/company/voxy,Voxy,education,USA,NY,New York,NYC,/person/gerry-cramer,Gerry Cramer,,,,unknown,,angel,2010-02-17,2010,600000
/company/spling,Spling,advertising,USA,NY,New York,New York,/person/gianni-martire,Gianni Martire,,,,unknown,,angel,2011-12-05,2011,400000
/company/eyeview,EyeView,advertising,USA,NY,New York,New York,/person/gigi-levy,Gigi Levy,,,,unknown,,angel,2008-06-01,2008,1000000
/company/zula,Zula,mobile,USA,NY,New York,New York,/person/gigi-levy-2,Gigi Levy,,,,unknown,,angel,2013-05-22,2013,1000000
/company/bombfell,Bombfell,fashion,USA,NY,New York,New York,/person/gilman-tolle,Gilman Tolle,,,,unknown,,angel,2013-02-13,2013,730000
/company/the-levo-league,The Levo League,web,USA,NY,New York,New York,/person/gina-bianchini,Gina Bianchini,,,,unknown,,angel,2012-03-16,2012,1000000
/company/the-muse,The Muse,web,USA,NY,New York,New York,/person/gordon-crawford,Gordon Crawford,,,,unknown,,angel,2013-01-22,2013,1200000
/company/social-median,Social Median,web,USA,NY,New York,New York,/person/gordon-crovitz,Gordon Crovitz,,,,unknown,,angel,2008-03-07,2008,560000
/company/betaworks,betaworks,social,USA,NY,New York,New York,/person/gordon-crovitz,Gordon Crovitz,,,,unknown,,series-b,2010-03-11,2010,20000000
/company/business-insider,Business Insider,web,USA,NY,New York,New York,/person/gordon-crovitz,Gordon Crovitz,,,,unknown,,venture,2011-09-22,2011,7000000
/company/krossover-intelligence,Krossover,software,USA,NY,New York,New York,/person/greg-cangialosi,Greg Cangialosi,,,,unknown,,series-a,2011-10-15,2011,2500000
/company/rewind-me,Rewind Me,mobile,USA,NY,New York,New York,/person/greg-cangialosi,Greg Cangialosi,,,,unknown,,angel,2012-06-14,2012,800000
/company/rebelmouse,RebelMouse,social,USA,NY,New York,New York,/person/greg-coleman,Greg Coleman,,,,unknown,,series-a,2012-10-26,2012,2500000
/company/merchant-exchange,Merchant Exchange,web,USA,NY,New York,New York,/person/greg-foster,Greg Foster,,,,unknown,,angel,2013-06-04,2013,1000000
/company/kohort,Kohort,social,USA,NY,New York,New York,/person/greg-isenberg,Greg Isenberg,,,,unknown,,series-a,2011-04-04,2011,3000000
/company/signal-data,Signal Data,finance,USA,NY,unknown,Suite 811,/person/greg-metro-2,Greg Metro,,,,unknown,,angel,2010-09-01,2010,167000
/company/rewind-me,Rewind Me,mobile,USA,NY,New York,New York,/person/greg-raifman,Greg Raifman,,,,unknown,,angel,2012-06-14,2012,800000
/company/namely,Namely,enterprise,USA,NY,New York,New York,/person/greg-rogers,Greg Rogers,,,,unknown,,angel,2011-12-31,2011,1000000
/company/namely,Namely,enterprise,USA,NY,New York,New York,/person/greg-rogers,Greg Rogers,,,,unknown,,angel,2012-10-31,2012,750000
/company/grovo,Grovo,web,USA,NY,New York,New York,/person/greg-waldorf,Greg Waldorf,,,,unknown,,series-a,2013-07-17,2013,5500000
/company/nestio,Nestio,web,USA,NY,New York,New York,/person/gregory-barton,Gregory Barton,,,,unknown,,series-a,2013-07-09,2013,1500000
/company/vhx,VHX,web,USA,NY,New York,Brooklyn,/person/gunderson-dittmer,Gunderson Dittmer,,,,unknown,,series-a,2013-08-29,2013,3200000
/company/liftdna,LiftDNA,advertising,USA,NY,New York,New York,/person/gunter-pfau-3,Gunter Pfau,,,,unknown,,angel,2011-02-01,2011,600000
/company/hireart,HireArt,enterprise,USA,NY,New York,New York,/person/gus-fuldner,Gus Fuldner,,,,unknown,,angel,2012-01-01,2012,1400000
/company/sunrise,Sunrise,mobile,USA,NY,New York,New York,/person/gustaf-alstromer,Gustaf Alstromer,,,,unknown,,series-a,2013-06-04,2013,2200000
/company/mediamind,DGIT,advertising,USA,NY,New York,New York,/person/guy-gamzu,Guy Gamzu,,,,unknown,,series-b,2007-03-21,2007,30000000
/company/tinychat,Tinychat,web,USA,NY,Glen Cove,Glen Cove,/person/guy-oseary,Guy Oseary,,,,unknown,,venture,2011-01-25,2011,1500000
/company/fitocracy,Fitocracy,web,USA,NY,New York,New York,/person/hadley-harris,Hadley Harris,,,,unknown,,angel,2011-09-01,2011,250000
/company/fiftythree,FiftyThree,software,USA,NY,New York,New York City,/person/hank-vigil,Hank Vigil,,,,unknown,,series-a,2013-06-18,2013,15000000
/company/fiftythree,FiftyThree,software,USA,NY,New York,New York City,/person/hank-vigil,Hank Vigil,,,,unknown,,angel,2012-04-01,2012,100000
/company/late-nite-labs,Late Nite Labs,education,USA,NY,Syracuse,Verona,/person/harold-levy,Harold Levy,,,,unknown,,angel,2011-12-05,2011,1100000
/company/showme,ShowMe,education,USA,NY,New York,New York,/person/hector-hulian-2,Hector Hulian,,,,unknown,,angel,2011-08-16,2011,800000
/company/open-xchange,Open-Xchange,software,USA,NY,New York,Tarrytown,/person/hermann-josef-lamberti,Hermann-Josef Lamberti,,,,unknown,,series-c+,2013-07-18,2013,20000000
/company/dabbl,Budge,mobile,USA,NY,New York,New York,/person/hillan-klein,Hillan Klein,,,,unknown,,angel,2012-06-30,2012,1016000
/company/yext,Yext,software,USA,NY,New York,New York,/person/howard-lerman,Howard Lerman,,,,unknown,,angel,2006-11-01,2006,250000
/company/buddymedia,Salesforce Buddy Media,enterprise,USA,NY,New York,New York,/person/howard-lindzon,Howard Lindzon,,,,unknown,,series-a,2007-09-01,2007,1500000
/company/bitly,Bitly,web,USA,NY,New York,New York,/person/howard-lindzon,Howard Lindzon,,,,unknown,,series-a,2009-03-30,2009,2000000
/company/betaworks,betaworks,social,USA,NY,New York,New York,/person/howard-lindzon,Howard Lindzon,,,,unknown,,series-b,2010-03-11,2010,20000000
/company/blog-talk-radio,Blog Talk Radio,web,USA,NY,New York,New York,/person/howard-lindzon,Howard Lindzon,,,,unknown,,series-b,2010-03-29,2010,1936608
/company/yieldbot,Yieldbot,advertising,USA,NY,New York,New York,/person/howard-lindzon,Howard Lindzon,,,,unknown,,angel,2010-12-01,2010,1200000
/company/dailyworth,DailyWorth,finance,USA,NY,New York,New York,/person/howard-lindzon,Howard Lindzon,,,,unknown,,series-a,2012-01-05,2012,2000000
/company/rebelmouse,RebelMouse,social,USA,NY,New York,New York,/person/howard-lindzon,Howard Lindzon,,,,unknown,,series-a,2012-10-26,2012,2500000
/company/niftythrifty,NiftyThrifty,fashion,USA,NY,New York,Brooklyn,/person/howard-morgan,Howard Morgan,,,,unknown,,venture,2012-08-24,2012,2000000
/company/ology-media,Ology Media,social,USA,NY,New York,NYC,/person/howard-wolk,Howard Wolk,,,,unknown,,series-a,2010-01-01,2010,3000000
/company/path101,Path101,web,USA,NY,New York,New York,/person/hunter-walk,Hunter Walk,,,,unknown,,angel,2008-02-09,2008,350000
/company/sunrise,Sunrise,mobile,USA,NY,New York,New York,/person/hunter-walk,Hunter Walk,,,,unknown,,series-a,2013-06-04,2013,2200000
/company/spinthecam,SpinTheCam,games_video,USA,NY,New York,New York,/person/ian-cunningham,Ian Cunningham,,,,unknown,,angel,2010-01-01,2010,150000
/company/echolocation,Echolocation,mobile,USA,NY,New York,Brooklyn,/person/ira-cohen,Ira Cohen,,,,unknown,,angel,2013-01-08,2013,200000
/company/bib-tuck,Bib + Tuck,ecommerce,USA,NY,New York,New York,/person/j-christopher-burch,J. Christopher Burch,,,,unknown,,angel,2013-06-12,2013,600000
/company/eponym,Eponym,ecommerce,USA,NY,New York,Brooklyn,/person/jack-altman,Jack Altman,,,,unknown,,angel,2012-01-01,2012,1000000
/company/foursquare,Foursquare,mobile,USA,NY,New York,New York,/person/jack-dorsey,Jack Dorsey,,,,unknown,,angel,2009-09-04,2009,1350000
/company/kickstarter,Kickstarter,finance,USA,NY,New York,New York,/person/jack-dorsey,Jack Dorsey,,,,unknown,,venture,2011-03-18,2011,10000000
/company/fancy,Fancy,web,USA,NY,New York,New York,/person/jack-dorsey,Jack Dorsey,,,,unknown,,series-a,2010-05-01,2010,6000000
/company/fiftythree,FiftyThree,software,USA,NY,New York,New York City,/person/jack-dorsey,Jack Dorsey,,,,unknown,,series-a,2013-06-18,2013,15000000
/company/estimize,Estimize,finance,USA,NY,New York,New York,/person/jacob-carlson,Jacob Carlson,,,,unknown,,angel,2011-05-31,2011,200000
/company/zula,Zula,mobile,USA,NY,New York,New York,/person/jacob-ner-david,Jacob Ner-David,,,,unknown,,angel,2013-05-22,2013,1000000
/company/sketchfab,Sketchfab,software,USA,NY,New York,New York,/person/jacques-antoine-granjon,Jacques-Antoine Granjon,,,,unknown,,angel,2013-01-29,2013,500000
/company/buddymedia,Salesforce Buddy Media,enterprise,USA,NY,New York,New York,/person/james-altucher,James Altucher,,,,unknown,,series-a,2007-09-01,2007,1500000
/company/bitly,Bitly,web,USA,NY,New York,New York,/person/james-altucher,James Altucher,,,,unknown,,series-a,2009-03-30,2009,2000000
/company/gocella,Gocella,mobile,USA,NY,New York,New York,/person/james-altucher-3,James Altucher,,,,unknown,,angel,2012-08-01,2012,230000
/company/gocella,Gocella,mobile,USA,NY,New York,New York,/person/james-altucher,James Altucher,,,,unknown,,angel,2012-08-01,2012,230000
/company/sponsorhub,SponsorHub,finance,USA,NY,New York,New York,/person/james-dudenhoefer,James Dudenhoefer,,,,unknown,,series-a,2011-12-08,2011,
/company/doodledeals-inc,DoodleDeals Inc.,web,USA,NY,New York,New York,/person/james-hong,James Hong,,,,unknown,,series-a,2010-02-01,2010,1270000
/company/mission-markets,Mission Markets,finance,USA,NY,New York,New York,/person/james-lee-sorenson,James Lee Sorenson,,,,unknown,,series-a,2013-05-23,2013,1500000
/company/precision-health-media,Precision Health Media,advertising,USA,NY,New York,New York,/person/jamie-driver,Jamie Driver,,,,unknown,,venture,2012-03-01,2012,1000000
/company/callision,Callision,software,USA,NY,New York,New York,/person/jane-basina,Jane Basina,,,,unknown,,angel,2012-04-06,2012,100000
/company/equametrics,EquaMetrics,software,USA,NY,New York,New York,/person/jared-christopherson,Jared Christopherson,,,,unknown,,series-a,2011-05-15,2011,1500000
/company/bondsy,Bondsy,web,USA,NY,New York,Brooklyn,/person/jared-hecht,Jared Hecht,,,,unknown,,angel,2012-07-01,2012,
/company/hotpotato,Hot Potato,social,USA,NY,New York,Brooklyn,/person/jared-kushner,Jared Kushner,,,,unknown,,series-a,2009-11-25,2009,1420000
/company/jibe,JIBE,enterprise,USA,NY,New York,New York,/person/jared-kushner,Jared Kushner,,,,unknown,,angel,2010-03-22,2010,875000
/company/kickstarter,Kickstarter,finance,USA,NY,New York,New York,/person/jared-kushner,Jared Kushner,,,,unknown,,venture,2011-03-18,2011,10000000
/company/kickapps,KickApps,enterprise,USA,NY,New York,New York,/person/jarl-mohn,Jarl Mohn,,,,unknown,,series-b,2007-08-01,2007,11000000
/company/kickapps,KickApps,enterprise,USA,NY,New York,New York,/person/jarl-mohn,Jarl Mohn,,,,unknown,,series-c+,2008-11-25,2008,21007789
/company/mission-markets,Mission Markets,finance,USA,NY,New York,New York,/person/jarrett-lilien,Jarrett Lilien,,,,unknown,,series-a,2013-05-23,2013,1500000
/company/challengepost,ChallengePost,web,USA,NY,New York,New York,/person/jason-calacanis,Jason Calacanis,,,,unknown,,angel,2009-06-29,2009,500000
/company/jibe,JIBE,enterprise,USA,NY,New York,New York,/person/jason-calacanis,Jason Calacanis,,,,unknown,,angel,2010-03-22,2010,875000
/company/chartbeat,Chartbeat,analytics,USA,NY,New York,New York,/person/jason-calacanis,Jason Calacanis,,,,unknown,,series-a,2010-09-01,2010,3000000
/company/challengepost,ChallengePost,web,USA,NY,New York,New York,/person/jason-calacanis,Jason Calacanis,,,,unknown,,series-a,2011-08-09,2011,4100000
/company/punch,Punch!,mobile,USA,NY,New York,New York,/person/jason-calacanis,Jason Calacanis,,,,unknown,,series-a,2011-06-01,2011,2200000
/company/zocdoc,ZocDoc,health,USA,NY,New York,New York,/person/jason-finger,Jason Finger,,,,unknown,,series-a,2008-08-18,2008,5000000
/company/magnetic,Magnetic,advertising,USA,NY,New York,New York,/person/jason-finger,Jason Finger,,,,unknown,,angel,2009-03-16,2009,1250000
/company/yipit,Yipit,web,USA,NY,New York,New York,/person/jason-finger,Jason Finger,,,,unknown,,series-a,2010-06-30,2010,1300000
/company/betterment,Betterment,finance,USA,NY,New York,New York,/person/jason-finger,Jason Finger,,,,unknown,,series-a,2010-12-01,2010,3000000
/company/skillshare,Skillshare,education,USA,NY,New York,New York,/person/jason-finger,Jason Finger,,,,unknown,,angel,2011-05-01,2011,550000
/company/social-median,Social Median,web,USA,NY,New York,New York,/person/jason-goldberg,Jason Goldberg,,,,unknown,,angel,2008-03-07,2008,560000
/company/svpply,Svpply,web,USA,NY,New York,New York,/person/jason-hirschhorn,Jason Hirschhorn,,,,unknown,,angel,2010-11-22,2010,550000
/company/host-committee,Host Committee,web,USA,NY,New York,New York,/person/jason-hirschhorn,Jason Hirschhorn,,,,unknown,,series-a,2012-12-01,2012,2500000
/company/sponsorhub,SponsorHub,finance,USA,NY,New York,New York,/person/jason-krantz,Jason Krantz,,,,unknown,,series-a,2011-12-08,2011,
/company/lua-technologies,Lua Technologies,mobile,USA,NY,New York,New York,/person/jason-ostheimer,Jason Ostheimer,,,,unknown,,series-a,2012-08-01,2012,2500000
/company/gochime,GoChime,advertising,USA,NY,New York,New York,/person/jason-seats,Jason Seats,,,,unknown,,angel,2011-12-20,2011,1048500
/company/lua-technologies,Lua Technologies,mobile,USA,NY,New York,New York,/person/jason-seats,Jason Seats,,,,unknown,,series-a,2012-08-01,2012,2500000
/company/muchness,Muchness,ecommerce,USA,NY,New York,New York,/person/jason-villarreal,Jason Villarreal,,,,unknown,,angel,2013-09-17,2013,
/company/cmp-ly,CMP.LY,social,USA,NY,New York,New York,/person/jay-baer,Jay Baer,,,,unknown,,series-a,2012-06-01,2012,2400000
/company/fitocracy,Fitocracy,web,USA,NY,New York,New York,/person/jay-gould,Jay Gould,,,,unknown,,angel,2011-09-01,2011,250000
/company/path101,Path101,web,USA,NY,New York,New York,/person/jay-rand,Jay Rand,,,,unknown,,angel,2008-02-09,2008,350000
/company/producteev,Producteev,software,USA,NY,New York,New York,/person/jean-guetta,Jean Guetta,,,,unknown,,angel,2008-07-15,2008,180000
/company/zocdoc,ZocDoc,health,USA,NY,New York,New York,/person/jeff-bezos,Jeff Bezos,,,,unknown,,series-a,2008-08-18,2008,5000000
/company/behance,Behance,web,USA,NY,New York,New York,/person/jeff-bezos,Jeff Bezos,,,,unknown,,series-a,2012-05-14,2012,6500000
/company/bombfell,Bombfell,fashion,USA,NY,New York,New York,/person/jeff-fluhr,Jeff Fluhr,,,,unknown,,angel,2013-02-13,2013,730000
/company/path101,Path101,web,USA,NY,New York,New York,/person/jeff-jarvis,Jeff Jarvis,,,,unknown,,angel,2008-02-09,2008,350000
/company/signal-data,Signal Data,finance,USA,NY,unknown,Suite 811,/person/jeff-parker,Jeff Parker,,,,unknown,,series-a,2012-08-01,2012,2000000
/company/zula,Zula,mobile,USA,NY,New York,New York,/person/jeff-pulver,Jeff Pulver,,,,unknown,,angel,2013-05-22,2013,1000000
/company/tapad,Tapad,advertising,USA,NY,New York,New York,/person/jeff-samberg,Jeff Samberg,,,,unknown,,series-a,2011-03-03,2011,1800000
/company/fancy,Fancy,web,USA,NY,New York,New York,/person/jeff-samberg,Jeff Samberg,,,,unknown,,series-a,2010-05-01,2010,6000000
/company/hashable,Hashable,mobile,USA,NY,New York,New York City,/person/jeff-singer,Jeff Singer,,,,unknown,,series-a,2010-11-22,2010,4000000
/company/path101,Path101,web,USA,NY,New York,New York,/person/jeff-stewart,Jeff Stewart,,,,unknown,,angel,2008-02-09,2008,350000
/company/aristotle-circle,Aristotle Circle,education,USA,NY,New York,New York,/person/jeff-stewart,Jeff Stewart,,,,unknown,,series-a,2010-08-19,2010,450000
/company/reonomy,Reonomy,analytics,USA,NY,New York,New York,/person/jeffrey-p-parker,Jeffrey P. Parker,,,,unknown,,venture,2013-03-01,2013,
/company/onswipe,OnSwipe,advertising,USA,NY,New York,New York,/person/jennifer-lum,Jennifer Lum,,,,unknown,,angel,2011-01-13,2011,1000000
/company/producteev,Producteev,software,USA,NY,New York,New York,/person/jeremie-berrebi,Jeremie Berrebi,,,,unknown,,angel,2008-07-15,2008,180000
/company/tapad,Tapad,advertising,USA,NY,New York,New York,/person/jeremy-arnon,Jeremy Arnon,,,,unknown,,series-a,2011-03-03,2011,1800000
/company/mypublisher,MyPublisher,web,USA,NY,New York,Valhalla,/person/jerome-york,Jerome York,,,,unknown,,series-b,2007-09-01,2007,8900000
/company/mochila,Mochila,advertising,USA,NY,New York,New York,/person/jerry-colonna,Jerry Colonna,,,,unknown,,series-b,2007-01-02,2007,8000000
/company/red-rover,Red Rover,enterprise,USA,NY,New York,New York,/person/jerry-colonna,Jerry Colonna,,,,unknown,,angel,2011-10-01,2011,418000
